,FIPS,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,2010 Housing Units,2010 Median Gross Rent,2010 Percent Transit,2018 Housing Units,2018 Median Gross Rent,2018 Percent Transit,Change Housing Units,Change Median Rent,Change Percent Transit
2621,06037481714,"Census Tract 4817.14, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4817.14, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481714,944,1124.0,2.65,957,1233.0,2.09,0.013771186440677966,0.09697508896797152,-0.56
2622,06037482001,"Census Tract 4820.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4820.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482001,1069,886.0,1.32,1080,1623.0,1.65,0.01028999064546305,0.8318284424379232,0.32999999999999985
2623,06037482002,"Census Tract 4820.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4820.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482002,2573,1263.0,3.6,2673,1241.0,2.69,0.0388651379712398,-0.01741884402216944,-0.9100000000000001
2624,06037482101,"Census Tract 4821.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4821.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482101,1592,1437.0,5.13,1566,1224.0,4.63,-0.016331658291457288,-0.14822546972860126,-0.5
2625,06037482102,"Census Tract 4821.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4821.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482102,986,1305.0,1.63,1007,1241.0,4.34,0.02129817444219067,-0.04904214559386973,2.71
2626,06037482201,"Census Tract 4822.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4822.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482201,1280,1221.0,8.16,1331,1373.0,4.55,0.03984375,0.12448812448812449,-3.6100000000000003
2627,06037482202,"Census Tract 4822.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4822.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482202,1625,1357.0,2.75,1632,1396.0,2.05,0.0043076923076923075,0.028739867354458364,-0.7000000000000002
2628,06037482600,"Census Tract 4826, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4826, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482600,2410,1330.0,1.4,2489,1501.0,0.47,0.03278008298755187,0.12857142857142856,-0.9299999999999999
2629,06037482701,"Census Tract 4827.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4827.01, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482701,1406,1457.0,4.33,1449,1357.0,6.43,0.03058321479374111,-0.06863417982155114,2.0999999999999996
2630,06037482702,"Census Tract 4827.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4827.02, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482702,831,991.0,1.53,844,1475.0,1.42,0.015643802647412757,0.4883955600403633,-0.1100000000000001
2631,06037482800,"Census Tract 4828, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4828, Monterey Park city (part), Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482800,1344,1343.0,1.92,1365,1448.0,1.46,0.015625,0.0781831720029784,-0.45999999999999996
2632,06037432201,"Census Tract 4322.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4322.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,432201,1404,1403.0,2.7,1317,1217.0,2.18,-0.06196581196581197,-0.13257305773342837,-0.52
2633,06037432202,"Census Tract 4322.02, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4322.02, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,432202,1273,1308.0,1.61,1236,1314.0,2.35,-0.029065200314218383,0.0045871559633027525,0.74
2634,06037432901,"Census Tract 4329.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4329.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,432901,1257,1308.0,5.99,1343,1266.0,2.6,0.06841686555290374,-0.03211009174311927,-3.39
2635,06037432902,"Census Tract 4329.02 (part), Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4329.02 (part), Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,432902,929,1033.0,5.18,954,1366.0,1.01,0.02691065662002153,0.32236205227492737,-4.17
2637,06037433601,"Census Tract 4336.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4336.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,433601,1369,1330.0,1.85,1408,1413.0,1.55,0.028487947406866325,0.062406015037593986,-0.30000000000000004
2638,06037433602,"Census Tract 4336.02, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4336.02, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,433602,832,1048.0,1.58,843,1337.0,3.51,0.013221153846153846,0.27576335877862596,1.9299999999999997
2639,06037481300,"Census Tract 4813, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4813, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481300,840,1727.0,2.55,869,1558.0,2.16,0.034523809523809526,-0.09785755645628257,-0.3899999999999997
2640,06037482303,"Census Tract 4823.03, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4823.03, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482303,1594,1334.0,4.46,1654,1267.0,1.69,0.037641154328732745,-0.05022488755622189,-2.77
2641,06037482304,"Census Tract 4823.04, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4823.04, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482304,938,1133.0,19.47,980,1179.0,7.62,0.04477611940298507,0.04060017652250662,-11.849999999999998
2642,06037482401,"Census Tract 4824.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4824.01, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482401,984,1173.0,6.46,1022,1265.0,1.76,0.03861788617886179,0.0784313725490196,-4.7
2643,06037482402,"Census Tract 4824.02 (part), Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4824.02 (part), Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482402,1452,1226.0,11.05,2277,1383.0,5.53,0.5681818181818182,0.12805872756933115,-5.5200000000000005
2644,06037482402,"Census Tract 4824.02 (part), South San Gabriel CDP, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4824.02 (part), South San Gabriel CDP, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482402,588,906.0,2.04,2277,1383.0,5.53,2.872448979591837,0.5264900662251656,3.49
2645,06037482402,"Census Tract 4824.02 (part), Remainder of Southwest San Gabriel Valley CCD, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4824.02 (part), Remainder of Southwest San Gabriel Valley CCD, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482402,167,1169.0,0.0,2277,1383.0,5.53,12.634730538922156,0.18306244653550044,5.53
2646,06037482502,"Census Tract 4825.02, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4825.02, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482502,923,1338.0,1.8,969,1219.0,1.63,0.04983748645720477,-0.08893871449925261,-0.17000000000000015
2647,06037482503,"Census Tract 4825.03, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4825.03, Rosemead city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482503,1090,1403.0,5.44,1140,1382.0,0.88,0.045871559633027525,-0.01496792587312901,-4.5600000000000005
2649,06037482521,"Census Tract 4825.21 (part), South San Gabriel CDP, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4825.21 (part), South San Gabriel CDP, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482521,1578,1125.0,1.75,1633,1621.0,1.56,0.03485424588086185,0.4408888888888889,-0.18999999999999995
2650,06037480201,"Census Tract 4802.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4802.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,480201,1335,1712.0,0.94,1379,2128.0,0.0,0.03295880149812734,0.24299065420560748,-0.94
2651,06037480202,"Census Tract 4802.02, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4802.02, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,480202,926,2141.0,5.72,933,2175.0,1.04,0.00755939524838013,0.015880429705744978,-4.68
2652,06037481101,"Census Tract 4811.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4811.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481101,1464,1384.0,3.69,1552,1349.0,3.7,0.060109289617486336,-0.025289017341040464,0.010000000000000231
2653,06037481102,"Census Tract 4811.02 (part), San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4811.02 (part), San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481102,1493,1494.0,3.73,1548,1552.0,3.4,0.036838580040187544,0.038821954484605084,-0.33000000000000007
2655,06037481103,"Census Tract 4811.03, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4811.03, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481103,1599,1292.0,3.27,1622,1353.0,2.4,0.014383989993746092,0.04721362229102167,-0.8700000000000001
2656,06037481202,"Census Tract 4812.02 (part), San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4812.02 (part), San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481202,186,1869.0,0.0,2104,1397.0,1.95,10.311827956989248,-0.2525414660246121,1.95
2657,06037481202,"Census Tract 4812.02 (part), Remainder of Southwest San Gabriel Valley CCD, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4812.02 (part), Remainder of Southwest San Gabriel Valley CCD, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481202,1832,1222.0,5.79,2104,1397.0,1.95,0.14847161572052403,0.1432078559738134,-3.84
2659,06037481401,"Census Tract 4814.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4814.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481401,1964,1298.0,3.81,1894,1429.0,5.22,-0.035641547861507125,0.10092449922958398,1.4099999999999997
2660,06037481402,"Census Tract 4814.02, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4814.02, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,481402,2236,1133.0,7.41,2152,1390.0,6.71,-0.03756708407871199,0.22683142100617829,-0.7000000000000002
2661,06037482301,"Census Tract 4823.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4823.01, San Gabriel city, Southwest San Gabriel Valley CCD, Los Angeles County, California",06,037,482301,1376,1361.0,5.63,1370,1277.0,3.76,-0.00436046511627907,-0.06171932402645114,-1.87
2662,06037650001,"Census Tract 6500.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6500.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650001,2310,1229.0,2.75,2262,1116.0,2.88,-0.02077922077922078,-0.0919446704637917,0.1299999999999999
2663,06037650003,"Census Tract 6500.03, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6500.03, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650003,1295,1205.0,2.74,1286,1330.0,3.96,-0.0069498069498069494,0.1037344398340249,1.2199999999999998
2664,06037650004,"Census Tract 6500.04, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6500.04, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650004,1665,1425.0,7.21,1642,1389.0,3.49,-0.013813813813813814,-0.02526315789473684,-3.7199999999999998
2665,06037650101,"Census Tract 6501.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6501.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650101,2141,1428.0,0.68,2175,1552.0,2.32,0.015880429705744978,0.08683473389355742,1.6399999999999997
2666,06037650102,"Census Tract 6501.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6501.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650102,795,1712.0,0.62,781,1702.0,0.97,-0.01761006289308176,-0.005841121495327103,0.35
2667,06037650200,"Census Tract 6502, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6502, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650200,1994,1721.0,3.41,1961,2077.0,2.13,-0.016549648946840523,0.20685647879140034,-1.2800000000000002
2668,06037650300,"Census Tract 6503, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6503, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650300,2639,1627.0,0.0,2645,1634.0,0.16,0.0022735884804850324,0.0043023970497848806,0.16
2669,06037650401,"Census Tract 6504.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6504.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650401,1555,1817.0,0.39,1551,2356.0,0.35,-0.002572347266881029,0.2966428178315905,-0.040000000000000036
2670,06037650501,"Census Tract 6505.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6505.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650501,1103,2310.0,0.99,1062,3052.0,1.1,-0.0371713508612874,0.3212121212121212,0.1100000000000001
2671,06037650502,"Census Tract 6505.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6505.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650502,1657,1932.0,0.83,1621,1931.0,0.82,-0.02172601086300543,-0.0005175983436853002,-0.010000000000000009
2672,06037650602,"Census Tract 6506.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6506.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650602,3127,1600.0,4.85,3052,1701.0,4.39,-0.023984649824112567,0.063125,-0.45999999999999996
2673,06037650603,"Census Tract 6506.03, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6506.03, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650603,1617,1466.0,2.27,1570,1291.0,0.86,-0.02906617192331478,-0.11937244201909959,-1.4100000000000001
2674,06037650604,"Census Tract 6506.04, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6506.04, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650604,2592,1399.0,1.55,2543,1540.0,7.28,-0.01890432098765432,0.10078627591136526,5.73
2675,06037650605,"Census Tract 6506.05, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6506.05, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650605,1169,1624.0,2.84,1173,1662.0,5.24,0.003421727972626176,0.023399014778325122,2.4000000000000004
2676,06037650701,"Census Tract 6507.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6507.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650701,1001,1843.0,1.05,1023,3098.0,1.74,0.02197802197802198,0.6809549647314161,0.69
2677,06037650702,"Census Tract 6507.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6507.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650702,1654,2310.0,0.64,1619,2768.0,0.36,-0.021160822249093107,0.19826839826839826,-0.28
2678,06037650800,"Census Tract 6508, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6508, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650800,3067,2310.0,2.32,3125,2725.0,0.59,0.018910987936093904,0.17965367965367965,-1.73
2679,06037650901,"Census Tract 6509.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6509.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650901,2680,1199.0,5.71,2715,1526.0,0.77,0.013059701492537313,0.2727272727272727,-4.9399999999999995
2680,06037650902,"Census Tract 6509.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6509.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,650902,2605,1468.0,3.53,2763,1565.0,0.43,0.06065259117082534,0.06607629427792916,-3.0999999999999996
2681,06037651001,"Census Tract 6510.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6510.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651001,2054,1536.0,0.77,1927,1529.0,1.9,-0.06183057448880234,-0.004557291666666667,1.13
2682,06037651002,"Census Tract 6510.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6510.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651002,1820,1406.0,1.7,1782,1507.0,0.99,-0.020879120879120878,0.07183499288762446,-0.71
2683,06037651101,"Census Tract 6511.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6511.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651101,1887,1908.0,1.85,1948,1785.0,0.0,0.03232644409114997,-0.06446540880503145,-1.85
2684,06037651102,"Census Tract 6511.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6511.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651102,1820,1392.0,1.85,1773,1610.0,3.98,-0.025824175824175823,0.15660919540229884,2.13
2685,06037651201,"Census Tract 6512.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6512.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651201,1797,2310.0,1.87,1766,2658.0,0.9,-0.01725097384529772,0.15064935064935064,-0.9700000000000001
2686,06037651221,"Census Tract 6512.21, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6512.21, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651221,1433,1304.0,1.54,1440,1508.0,5.15,0.004884856943475227,0.15644171779141106,3.6100000000000003
2687,06037651222,"Census Tract 6512.22, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6512.22, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651222,2476,1803.0,0.74,2491,1740.0,3.66,0.006058158319870759,-0.03494176372712146,2.92
2688,06037651302,"Census Tract 6513.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6513.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651302,2589,1690.0,0.66,2524,1901.0,0.33,-0.025106218617226728,0.12485207100591716,-0.33
2689,06037651304,"Census Tract 6513.04 (part), Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6513.04 (part), Torrance city, Torrance CCD, Los Angeles County, California",06,037,651304,2565,1998.0,2.37,2536,1789.0,1.32,-0.011306042884990253,-0.1046046046046046,-1.05
2691,06037651401,"Census Tract 6514.01, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6514.01, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651401,1161,1143.0,0.0,1190,1583.0,1.15,0.024978466838931956,0.38495188101487315,1.15
2692,06037651402,"Census Tract 6514.02, Torrance city, Torrance CCD, Los Angeles County, California","Census Tract 6514.02, Torrance city, Torrance CCD, Los Angeles County, California",06,037,651402,2381,1384.0,0.71,2337,1417.0,0.87,-0.018479630407391853,0.02384393063583815,0.16000000000000003
2694,06037430400,"Census Tract 4304, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4304, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430400,1485,2310.0,1.46,1602,2900.0,0.0,0.07878787878787878,0.2554112554112554,-1.46
2695,06037430600,"Census Tract 4306, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4306, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430600,1456,2310.0,1.9,1592,2767.0,2.02,0.09340659340659341,0.19783549783549784,0.1200000000000001
2696,06037430701,"Census Tract 4307.01, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4307.01, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430701,1935,1356.0,1.09,2061,1410.0,1.35,0.06511627906976744,0.03982300884955752,0.26
2697,06037430721,"Census Tract 4307.21, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4307.21, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430721,1269,1760.0,1.1,1334,1491.0,3.38,0.0512214342001576,-0.15284090909090908,2.28
2698,06037430723,"Census Tract 4307.23, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4307.23, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430723,1681,1520.0,2.48,1887,1549.0,2.01,0.12254610350981558,0.019078947368421053,-0.4700000000000002
2699,06037430724,"Census Tract 4307.24, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4307.24, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430724,1984,1566.0,3.08,2120,1490.0,5.11,0.06854838709677419,-0.04853128991060025,2.0300000000000002
2700,06037430801,"Census Tract 4308.01, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4308.01, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430801,2282,1447.0,3.26,2485,1582.0,4.43,0.08895705521472393,0.09329647546648238,1.17
2701,06037430802,"Census Tract 4308.02, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4308.02, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430802,1399,1691.0,3.72,1424,1879.0,2.45,0.017869907076483203,0.11117681845062094,-1.27
2702,06037430803,"Census Tract 4308.03, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4308.03, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430803,1754,1517.0,5.62,1890,1952.0,0.97,0.07753705815279362,0.2867501647989453,-4.65
2704,06037431300,"Census Tract 4313 (part), Mayflower Village CDP, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4313 (part), Mayflower Village CDP, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431300,601,1904.0,0.0,910,1804.0,1.88,0.5141430948419301,-0.052521008403361345,1.88
2705,06037431300,"Census Tract 4313 (part), Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4313 (part), Monrovia city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431300,232,2027.0,6.54,910,1804.0,1.88,2.9224137931034484,-0.11001480019733596,-4.66
2706,06037431502,"Census Tract 4315.02 (part), Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4315.02 (part), Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431502,108,,0.0,1490,1738.0,2.34,12.796296296296296,,2.34
2708,06037431502,"Census Tract 4315.02 (part), North El Monte CDP, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4315.02 (part), North El Monte CDP, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431502,1404,1390.0,6.21,1490,1738.0,2.34,0.06125356125356125,0.2503597122302158,-3.87
2710,06037431600,"Census Tract 4316, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4316, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431600,1296,904.0,3.11,1343,1226.0,7.52,0.036265432098765434,0.3561946902654867,4.41
2711,06037431700,"Census Tract 4317, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4317, Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431700,2106,1288.0,5.34,2284,1387.0,0.87,0.08452041785375118,0.07686335403726709,-4.47
2712,06037431800,"Census Tract 4318 (part), Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4318 (part), Arcadia city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431800,616,1834.0,0.0,1985,1617.0,3.07,2.2224025974025974,-0.1183206106870229,3.07
2713,06037431800,"Census Tract 4318 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4318 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431800,533,1706.0,0.0,1985,1617.0,3.07,2.724202626641651,-0.05216881594372802,3.07
2714,06037431800,"Census Tract 4318 (part), Remainder of Upper San Gabriel Valley CCD, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4318 (part), Remainder of Upper San Gabriel Valley CCD, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431800,749,1959.0,4.28,1985,1617.0,3.07,1.650200267022697,-0.17457886676875958,-1.2100000000000004
2716,06037431900,"Census Tract 4319 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4319 (part), Temple City city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,431900,1303,1184.0,5.34,1485,1386.0,0.76,0.13967766692248657,0.17060810810810811,-4.58
2718,06037432500,"Census Tract 4325 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4325 (part), El Monte city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,432500,2282,1277.0,2.48,2445,1305.0,1.65,0.07142857142857142,0.02192638997650744,-0.8300000000000001
2719,06037430200,"Census Tract 4302 (part), Bradbury city, Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4302 (part), Bradbury city, Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430200,331,,1.75,535,2777.0,3.85,0.6163141993957704,,2.1
2721,06037430002,"Census Tract 4300.02, Duarte city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4300.02, Duarte city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430002,2234,1510.0,2.0,2632,1904.0,4.75,0.17815577439570277,0.2609271523178808,2.75
2722,06037430101,"Census Tract 4301.01, Duarte city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4301.01, Duarte city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430101,1694,1109.0,5.51,1858,1322.0,4.58,0.09681227863046045,0.1920649233543733,-0.9299999999999997
2723,06037430102,"Census Tract 4301.02, Duarte city (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4301.02, Duarte city (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,430102,1191,1154.0,4.25,1258,1305.0,2.59,0.056255247691015954,0.13084922010398614,-1.6600000000000001
2724,06037480011,"Census Tract 4800.11, East San Gabriel CDP (part), Upper San Gabriel Valley CCD, Los Angeles County, California","Census Tract 4800.11, East San Gabriel CDP (part), Upper San Gabriel Valley CCD, Los Angeles County, California",06,037,480011,1947,1439.0,17.51,1906,1426.0,3.29,-0.021058038007190548,-0.009034051424600417,-14.220000000000002
