Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"06037191301","14000US06037191301","Census Tract 1913.01","Census Tract 1913.01, Los Angeles County, California","ca","140","00","ACSSF","0004302",,,,,"06","037",,,,"191301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,1418,961,837,124,333,1,0,72,0,51,67.77,59.03,8.74,23.48,0.07,0,5.08,0,3.6
"06037191302","14000US06037191302","Census Tract 1913.02","Census Tract 1913.02, Los Angeles County, California","ca","140","00","ACSSF","0004303",,,,,"06","037",,,,"191302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209,1121,729,664,65,193,7,0,109,0,83,65.03,59.23,5.8,17.22,0.62,0,9.72,0,7.4
"06037191410","14000US06037191410","Census Tract 1914.10","Census Tract 1914.10, Los Angeles County, California","ca","140","00","ACSSF","0004304",,,,,"06","037",,,,"191410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2451,1484,1304,180,582,10,48,152,24,151,60.55,53.2,7.34,23.75,0.41,1.96,6.2,0.98,6.16
"06037191420","14000US06037191420","Census Tract 1914.20","Census Tract 1914.20, Los Angeles County, California","ca","140","00","ACSSF","0004305",,,,,"06","037",,,,"191420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,2191,1395,1242,153,575,13,42,52,0,114,63.67,56.69,6.98,26.24,0.59,1.92,2.37,0,5.2
"06037191500","14000US06037191500","Census Tract 1915","Census Tract 1915, Los Angeles County, California","ca","140","00","ACSSF","0004306",,,,,"06","037",,,,"191500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,3220,2015,1840,175,836,0,93,163,0,113,62.58,57.14,5.43,25.96,0,2.89,5.06,0,3.51
"06037191610","14000US06037191610","Census Tract 1916.10","Census Tract 1916.10, Los Angeles County, California","ca","140","00","ACSSF","0004307",,,,,"06","037",,,,"191610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,2273,1523,1359,164,493,0,0,112,42,103,67,59.79,7.22,21.69,0,0,4.93,1.85,4.53
"06037191620","14000US06037191620","Census Tract 1916.20","Census Tract 1916.20, Los Angeles County, California","ca","140","00","ACSSF","0004308",,,,,"06","037",,,,"191620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1133,640,609,31,377,0,0,92,6,18,56.49,53.75,2.74,33.27,0,0,8.12,0.53,1.59
"06037191710","14000US06037191710","Census Tract 1917.10","Census Tract 1917.10, Los Angeles County, California","ca","140","00","ACSSF","0004309",,,,,"06","037",,,,"191710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,1415,829,782,47,352,6,31,110,0,87,58.59,55.27,3.32,24.88,0.42,2.19,7.77,0,6.15
"06037191720","14000US06037191720","Census Tract 1917.20","Census Tract 1917.20, Los Angeles County, California","ca","140","00","ACSSF","0004310",,,,,"06","037",,,,"191720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,1723,857,747,110,689,7,26,83,7,54,49.74,43.35,6.38,39.99,0.41,1.51,4.82,0.41,3.13
"06037191810","14000US06037191810","Census Tract 1918.10","Census Tract 1918.10, Los Angeles County, California","ca","140","00","ACSSF","0004311",,,,,"06","037",,,,"191810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,1838,1209,1191,18,415,0,48,57,29,80,65.78,64.8,0.98,22.58,0,2.61,3.1,1.58,4.35
"06037191820","14000US06037191820","Census Tract 1918.20","Census Tract 1918.20, Los Angeles County, California","ca","140","00","ACSSF","0004312",,,,,"06","037",,,,"191820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,2179,1599,1494,105,316,0,9,46,27,182,73.38,68.56,4.82,14.5,0,0.41,2.11,1.24,8.35
"06037191901","14000US06037191901","Census Tract 1919.01","Census Tract 1919.01, Los Angeles County, California","ca","140","00","ACSSF","0004313",,,,,"06","037",,,,"191901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,1941,1509,1367,142,171,13,8,96,21,123,77.74,70.43,7.32,8.81,0.67,0.41,4.95,1.08,6.34
"06037191902","14000US06037191902","Census Tract 1919.02","Census Tract 1919.02, Los Angeles County, California","ca","140","00","ACSSF","0004314",,,,,"06","037",,,,"191902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781,1770,1360,1353,7,34,0,46,93,0,237,76.84,76.44,0.4,1.92,0,2.6,5.25,0,13.39
"06037192001","14000US06037192001","Census Tract 1920.01","Census Tract 1920.01, Los Angeles County, California","ca","140","00","ACSSF","0004315",,,,,"06","037",,,,"192001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,1404,1045,995,50,65,12,26,37,7,212,74.43,70.87,3.56,4.63,0.85,1.85,2.64,0.5,15.1
"06037192002","14000US06037192002","Census Tract 1920.02","Census Tract 1920.02, Los Angeles County, California","ca","140","00","ACSSF","0004316",,,,,"06","037",,,,"192002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,1659,1346,1231,115,18,0,39,5,28,223,81.13,74.2,6.93,1.08,0,2.35,0.3,1.69,13.44
"06037192300","14000US06037192300","Census Tract 1923","Census Tract 1923, Los Angeles County, California","ca","140","00","ACSSF","0004317",,,,,"06","037",,,,"192300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,1606,1250,1131,119,95,16,44,20,9,172,77.83,70.42,7.41,5.92,1,2.74,1.25,0.56,10.71
"06037192410","14000US06037192410","Census Tract 1924.10","Census Tract 1924.10, Los Angeles County, California","ca","140","00","ACSSF","0004318",,,,,"06","037",,,,"192410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,2233,1710,1619,91,109,0,38,17,66,293,76.58,72.5,4.08,4.88,0,1.7,0.76,2.96,13.12
"06037192420","14000US06037192420","Census Tract 1924.20","Census Tract 1924.20, Los Angeles County, California","ca","140","00","ACSSF","0004319",,,,,"06","037",,,,"192420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,2529,2087,1997,90,321,0,0,49,0,72,82.52,78.96,3.56,12.69,0,0,1.94,0,2.85
